101,Organizacion Maestra de Articulos,30.01.01.030,"BARRA ROSCADA ? 1 1/4"" X 425MM ASI 304 (PLANO 5.013.455.20)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.031,BARRA CUADRADA CALIBRADA 60MM X 60MM X 2000MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.032,BARRA CUADRADA 60MM X 60MM X 1400MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.033,"BARRA DE ACERO ? 1 1/2"" X 1.61M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.034,"BARRA DE ACERO ? 1 1/2"" X 1.83M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.035,"BARRA DE ACERO ? 1 3/4"" X 2.25M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.036,"BARRA DE ACERO ? 2"" X 3.01M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.037,"BARRA DE ACERO ? 1 1/2"" X 1.83M (42CRMOS4H)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.038,"BARRA DE ACERO ? 1 3/4"" X 1.83M (42CRMOS4H)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.039,"BARRA CUADRADA 1/2"" X 1/2"" X 6000MM ASTM A36",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.040,"BARRA DE ACERO ? 2 1/2"" X 3.70M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.041,"BARRA DE ACERO ? 3"" X 3.00M (34CRNIMO6)",Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.042,BARRA REDONDA DIAMETRO 170MM LONGITUD 6000MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.043,BARRA REDONDA DIAMETRO 90MM LONGITUD 4000MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.01.01.044,BARRA REDONDA DIAMETRO 170MM LONGITUD 400MM SAE 1045,Activo,30,METALES,30.01,BARRA,30.01.01,GENERICO,UNIDAD,KG
